"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2026-01-01 ~ 2026-06-21"
"실거래구분 : 아파트(매매)"
"주소구분 : 지번주소"
"시도 : 광주광역시"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","번지","본번","부번","단지명","전용면적(㎡)","계약년월","계약일","거래금액(만원)","동","층","매수자","매도자","건축년도","도로명","해제사유발생일","거래유형","중개사소재지","등기일자"
"56","광주광역시 북구 우산동","835","0835","0000","무등산자이앤어울림1단지","84.9596","202606","17","65,000","-","18","개인","개인","2025","서양로 155","-","중개거래","광주 북구","-"
"57","광주광역시 서구 화정동","1612","1612","0000","유니버시아드힐스테이트3단지","84.9700","202606","17","54,500","-","20","개인","개인","2016","화운로 24","-","중개거래","광주 남구, 광주 서구","-"
"58","광주광역시 남구 방림동","556","0556","0000","모아","84.9200","202606","17","16,900","-","12","개인","개인","1989","봉선1로 87","-","중개거래","광주 남구","-"
"59","광주광역시 광산구 장덕동","1115","1115","0000","수완루아채","84.2801","202606","17","36,200","-","10","개인","개인","2008","풍영로 294-8","-","중개거래","광주 광산구","-"
"60","광주광역시 북구 임동","887","0887","0000","S-클래스더제니스","59.7870","202606","17","49,400","-","25","개인","개인","2024","천변우로 227","-","중개거래","광주 북구","-"
"61","광주광역시 북구 임동","887","0887","0000","S-클래스더제니스","84.9366","202606","17","70,400","-","13","개인","개인","2024","천변우로 227","-","중개거래","광주 북구","-"
"62","광주광역시 서구 화정동","1712","1712","0000","더샵염주센트럴파크","76.9612","202606","17","57,700","-","7","개인","개인","2022","월드컵4강로 27","-","중개거래","광주 서구","-"
"63","광주광역시 광산구 장덕동","1689","1689","0000","새한포유","84.9401","202606","17","49,500","-","16","개인","개인","2008","풍영로170번길 39-9","-","중개거래","광주 광산구","-"
"64","광주광역시 서구 풍암동","1048","1048","0000","중흥호반","59.5500","202606","17","17,200","-","7","개인","개인","2000","풍암순환로 10","-","중개거래","광주 서구","-"
"65","광주광역시 광산구 월계동","761-4","0761","0004","첨단우미2","78.5400","202606","17","21,000","-","3","개인","개인","1997","임방울대로 673-13","-","중개거래","광주 광산구","-"
